,TILGANG1,ANVENDELSE,PRISENHED,TID,INDHOLD
11626,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2000,38204.086
11627,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2001,42427.359
11628,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2002,44611.408
11629,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2003,48839.619
11630,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2004,50502.786
11631,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2005,54327.852
11632,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2006,57861.987
11633,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2007,64060.404
11634,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2008,69026.708
11635,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2009,73695.131
11636,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2010,72638.132
11637,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2011,70878.862
11638,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2012,75134.076
11639,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2013,75853.925
11640,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2014,78467.359
11641,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2015,82389.601
11642,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2016,86734.026
11643,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2017,86469.884
11644,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2018,91614.655
11645,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2019,90494.212
11646,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2020,99578.13
11647,"Intermediate consumption / final demand, purchasers prices",Q Human health and social work- (Use),Constant prices of the previous year,2021,105890.56
11648,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1966,950.237
11649,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1967,1127.753
11650,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1968,1306.911
11651,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1969,1497.822
11652,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1970,1680.498
11653,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1971,1829.577
11654,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1972,2076.249
11655,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1973,2348.745
11656,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1974,2888.553
11657,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1975,3252.729
11658,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1976,3741.331
11659,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1977,3882.735
11660,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1978,4435.615
11661,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1979,4969.279
11662,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1980,5924.069
11663,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1981,6389.453
11664,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1982,6986.49
11665,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1983,7380.438
11666,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1984,7450.537
11667,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1985,8079.87
11668,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1986,8572.484
11669,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1987,9080.805
11670,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1988,9550.621
11671,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1989,10271.992
11672,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1990,10682.258
11673,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1991,10936.591
11674,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1992,11655.016
11675,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1993,13697.212
11676,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1994,14465.353
11677,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1995,14590.916
11678,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1996,15455.182
11679,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1997,16476.393
11680,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1998,17651.941
11681,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,1999,18613.425
11682,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2000,19664.587
11683,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2001,21688.311
11684,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2002,23952.241
11685,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2003,24996.028
11686,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2004,26656.947
11687,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2005,29353.531
11688,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2006,32508.534
11689,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2007,35726.589
11690,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2008,38543.921
11691,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2009,40409.325
11692,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2010,40030.323
11693,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2011,40407.579
11694,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2012,42671.19
11695,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2013,43307.623
11696,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2014,44417.047
11697,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2015,46264.776
11698,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2016,48129.509
11699,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2017,49212.296
11700,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2018,50817.844
11701,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2019,50628.758
11702,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2020,58570.5
11703,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Current prices,2021,69347.34
11704,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1966,0.0
11705,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1967,1052.124
11706,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1968,1233.083
11707,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1969,1412.175
11708,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1970,1577.419
11709,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1971,1675.199
11710,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1972,1977.237
11711,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1973,2139.496
11712,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1974,2430.746
11713,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1975,2911.101
11714,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1976,3467.874
11715,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1977,3602.552
11716,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1978,4112.2
11717,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1979,4607.487
11718,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1980,5221.186
11719,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1981,5677.687
11720,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1982,6259.452
11721,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1983,6847.121
11722,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1984,7391.044
11723,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1985,7697.044
11724,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1986,8766.001
11725,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1987,9010.892
11726,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1988,9093.94
11727,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1989,9634.3
11728,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1990,10350.292
11729,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1991,10626.146
11730,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1992,11756.431
11731,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1993,13774.191
11732,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1994,14199.98
11733,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1995,14539.615
11734,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1996,15374.501
11735,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1997,16051.574
11736,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1998,17441.494
11737,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,1999,18530.67
11738,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2000,19243.281
11739,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2001,21230.459
11740,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2002,22796.788
11741,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2003,25462.547
11742,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2004,26409.0
11743,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2005,29054.331
11744,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2006,32101.678
11745,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2007,35104.105
11746,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2008,37655.523
11747,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2009,40602.951
11748,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2010,39621.266
11749,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2011,39984.421
11750,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2012,42474.962
11751,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2013,42709.686
11752,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2014,43847.296
11753,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2015,46500.186
11754,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2016,48568.461
11755,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2017,48414.597
11756,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2018,50791.303
11757,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2019,50200.689
11758,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2020,58112.61
11759,"Intermediate consumption / final demand, purchasers prices",QA Human health activities- (Use),Constant prices of the previous year,2021,63116.81
11760,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1966,950.237
11761,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1967,1127.753
11762,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1968,1306.911
11763,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1969,1497.822
11764,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1970,1680.498
11765,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1971,1829.577
11766,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1972,2076.249
11767,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1973,2348.745
11768,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1974,2888.553
11769,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1975,3252.729
11770,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1976,3741.331
11771,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1977,3882.735
11772,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1978,4435.615
11773,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1979,4969.279
11774,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1980,5924.069
11775,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1981,6389.453
11776,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1982,6986.49
11777,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1983,7380.438
11778,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1984,7450.537
11779,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1985,8079.87
11780,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1986,8572.484
11781,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1987,9080.805
11782,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1988,9550.621
11783,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1989,10271.992
11784,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1990,10682.258
11785,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1991,10936.591
11786,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1992,11655.016
11787,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1993,13697.212
11788,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1994,14465.353
11789,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1995,14590.916
11790,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1996,15455.182
11791,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1997,16476.393
11792,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1998,17651.941
11793,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,1999,18613.425
11794,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2000,19664.587
11795,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2001,21688.311
11796,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2002,23952.241
11797,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2003,24996.028
11798,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2004,26656.947
11799,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2005,29353.531
11800,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2006,32508.534
11801,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2007,35726.589
11802,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2008,38543.921
11803,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2009,40409.325
11804,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2010,40030.323
11805,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2011,40407.579
11806,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2012,42671.19
11807,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2013,43307.623
11808,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2014,44417.047
11809,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2015,46264.776
11810,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2016,48129.509
11811,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2017,49212.296
11812,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2018,50817.844
11813,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2019,50628.758
11814,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2020,58570.5
11815,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Current prices,2021,69347.34
11816,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1966,0.0
11817,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1967,1052.124
11818,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1968,1233.083
11819,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1969,1412.175
11820,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1970,1577.419
11821,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1971,1675.199
11822,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1972,1977.237
11823,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1973,2139.496
11824,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1974,2430.746
11825,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1975,2911.101
11826,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1976,3467.874
11827,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1977,3602.552
11828,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1978,4112.2
11829,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1979,4607.487
11830,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1980,5221.186
11831,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1981,5677.687
11832,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1982,6259.452
11833,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1983,6847.121
11834,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1984,7391.044
11835,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1985,7697.044
11836,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1986,8766.001
11837,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1987,9010.892
11838,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1988,9093.94
11839,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1989,9634.3
11840,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1990,10350.292
11841,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1991,10626.146
11842,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1992,11756.431
11843,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1993,13774.191
11844,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1994,14199.98
11845,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1995,14539.615
11846,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1996,15374.501
11847,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1997,16051.574
11848,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1998,17441.494
11849,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,1999,18530.67
11850,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2000,19243.281
11851,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2001,21230.459
11852,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2002,22796.788
11853,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2003,25462.547
11854,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2004,26409.0
11855,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2005,29054.331
11856,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2006,32101.678
11857,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2007,35104.105
11858,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2008,37655.523
11859,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2009,40602.951
11860,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2010,39621.266
11861,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2011,39984.421
11862,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2012,42474.962
11863,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2013,42709.686
11864,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2014,43847.296
11865,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2015,46500.186
11866,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2016,48568.461
11867,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2017,48414.597
11868,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2018,50791.303
11869,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2019,50200.689
11870,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2020,58112.61
11871,"Intermediate consumption / final demand, purchasers prices",86000 Human health activities- (Use),Constant prices of the previous year,2021,63116.81
11872,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1966,604.361
11873,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1967,693.767
11874,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1968,805.933
11875,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1969,922.417
11876,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1970,1055.347
11877,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1971,1194.529
11878,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1972,1484.992
11879,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1973,1574.676
11880,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1974,2019.201
11881,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1975,2344.769
11882,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1976,2643.196
11883,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1977,2700.658
11884,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1978,3233.867
11885,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1979,3838.855
11886,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1980,4629.493
11887,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1981,5357.381
11888,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1982,5952.146
11889,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1983,6251.835
11890,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1984,6370.606
11891,"Intermediate consumption / final demand, purchasers prices",QB Residential care- (Use),Current prices,1985,7130.53
